# File generated by CMD 3.0 (http://stev.oapd.inaf.it/cmd) on Fri Oct 12 00:40:22 CEST 2018
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: Pan-STARRS1
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00050	Y = 0.24900	[M/H] = -1.492	eta_R = 0.200	Age = 	1.0000e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gP1     rP1     iP1     zP1     yP1     wP1	int_IMF	stage
	0.000500	10.0000	0.09000000	0.0900	-3.1842	3.4744	5.4262	12.731	16.293	14.498	12.876	12.216	11.990	13.850	1.46765435	1
	0.000500	10.0000	0.10000000	0.1000	-2.8964	3.5155	5.3483	12.011	14.706	13.079	12.020	11.555	11.359	12.817	1.57040203	1
	0.000500	10.0000	0.10643705	0.1064	-2.7987	3.5262	5.3204	11.767	14.266	12.695	11.747	11.322	11.134	12.500	1.63131070	1
	0.000500	10.0000	0.12000000	0.1200	-2.6109	3.5467	5.2667	11.297	13.457	12.002	11.226	10.868	10.697	11.903	1.74782515	1
	0.000500	10.0000	0.12521142	0.1252	-2.5610	3.5509	5.2522	11.173	13.267	11.837	11.092	10.747	10.579	11.753	1.78893864	1
	0.000500	10.0000	0.14000000	0.1400	-2.4302	3.5620	5.2142	10.845	12.776	11.413	10.742	10.428	10.268	11.365	1.89584959	1
	0.000500	10.0000	0.16000000	0.1600	-2.2896	3.5722	5.1724	10.494	12.283	10.985	10.373	10.083	9.932	10.963	2.02115250	1
	0.000500	10.0000	0.20000000	0.2000	-2.0696	3.5855	5.1026	9.944	11.561	10.354	9.803	9.541	9.401	10.356	2.22178221	1
	0.000500	10.0000	0.25000000	0.2500	-1.8644	3.5966	5.0389	9.431	10.915	9.785	9.276	9.035	8.902	9.799	2.40809011	1
	0.000500	10.0000	0.30000001	0.3000	-1.7077	3.6052	4.9954	9.039	10.427	9.355	8.873	8.647	8.521	9.376	2.54750419	1
	0.000500	10.0000	0.34999999	0.3500	-1.5815	3.6124	4.9652	8.724	10.034	9.008	8.549	8.334	8.215	9.035	2.65552020	1
	0.000500	10.0000	0.40000001	0.4000	-1.4407	3.6235	4.9268	8.372	9.568	8.612	8.186	7.989	7.878	8.646	2.74133730	1
	0.000500	10.0000	0.44083834	0.4408	-1.2989	3.6387	4.8879	8.017	9.066	8.201	7.820	7.645	7.546	8.244	2.79923844	1
	0.000500	10.0000	0.44999999	0.4500	-1.2689	3.6419	4.8796	7.942	8.961	8.114	7.743	7.573	7.476	8.159	2.81098008	1
	0.000500	10.0000	0.50000000	0.4999	-1.0767	3.6673	4.8349	7.462	8.261	7.553	7.248	7.114	7.038	7.604	2.86847806	1
	0.000500	10.0000	0.55000001	0.5499	-0.8705	3.6919	4.7685	6.946	7.569	6.978	6.727	6.624	6.568	7.032	2.91663504	1
	0.000500	10.0000	0.60000002	0.5999	-0.6707	3.7183	4.7121	6.447	6.933	6.442	6.237	6.162	6.127	6.495	2.95739889	1
	0.000500	10.0000	0.60333347	0.6032	-0.6570	3.7203	4.7086	6.412	6.890	6.406	6.205	6.131	6.097	6.459	2.95989633	1
	0.000500	10.0000	0.61613673	0.6160	-0.6042	3.7279	4.6953	6.281	6.727	6.268	6.080	6.014	5.986	6.321	2.96925855	1
	0.000500	10.0000	0.63104868	0.6309	-0.5427	3.7366	4.6792	6.127	6.541	6.110	5.936	5.879	5.857	6.162	2.97972417	1
	0.000500	10.0000	0.64480478	0.6446	-0.4859	3.7446	4.6636	5.985	6.373	5.967	5.805	5.755	5.738	6.017	2.98897409	1
	0.000500	10.0000	0.64999998	0.6498	-0.4644	3.7476	4.6575	5.931	6.310	5.913	5.756	5.708	5.693	5.963	2.99236870	1
	0.000500	10.0000	0.65032136	0.6501	-0.4631	3.7478	4.6571	5.928	6.306	5.909	5.752	5.705	5.691	5.960	2.99257708	1
	0.000500	10.0000	0.66588080	0.6657	-0.3981	3.7559	4.6351	5.765	6.119	5.747	5.604	5.564	5.555	5.798	3.00242686	1
	0.000500	10.0000	0.68036240	0.6801	-0.3371	3.7633	4.6130	5.613	5.946	5.597	5.465	5.433	5.428	5.646	3.01120186	1
	0.000500	10.0000	0.69410962	0.6938	-0.2785	3.7701	4.5903	5.466	5.783	5.453	5.332	5.305	5.305	5.501	3.01920295	1
	0.000500	10.0000	0.69999999	0.6997	-0.2530	3.7730	4.5798	5.402	5.712	5.391	5.275	5.251	5.252	5.439	3.02253795	1
	0.000500	10.0000	0.70622224	0.7059	-0.2257	3.7759	4.5679	5.334	5.637	5.325	5.214	5.193	5.196	5.373	3.02600241	1
	0.000500	10.0000	0.71585834	0.7155	-0.1826	3.7802	4.5482	5.227	5.519	5.221	5.117	5.101	5.106	5.268	3.03125215	1
	0.000500	10.0000	0.72500640	0.7246	-0.1409	3.7843	4.5282	5.122	5.406	5.124	5.028	5.015	5.022	5.170	3.03611088	1
	0.000500	10.0000	0.73729199	0.7369	-0.0831	3.7895	4.4986	4.978	5.250	4.989	4.902	4.895	4.903	5.033	3.04245210	1
	0.000500	10.0000	0.74864364	0.7482	-0.0274	3.7942	4.4681	4.838	5.100	4.856	4.777	4.774	4.785	4.898	3.04813170	1
	0.000500	10.0000	0.75000000	0.7495	-0.0206	3.7947	4.4643	4.821	5.081	4.839	4.762	4.759	4.770	4.882	3.04879928	1
	0.000500	10.0000	0.75319928	0.7527	-0.0046	3.7960	4.4552	4.781	5.038	4.801	4.725	4.724	4.736	4.843	3.05036449	1
	0.000500	10.0000	0.76489234	0.7644	0.0567	3.8006	4.4189	4.628	4.874	4.652	4.585	4.589	4.602	4.693	3.05597687	1
	0.000500	10.0000	0.77574682	0.7751	0.1174	3.8047	4.3810	4.477	4.712	4.502	4.442	4.450	4.464	4.542	3.06104016	1
	0.000500	10.0000	0.78541207	0.7847	0.1756	3.8084	4.3426	4.331	4.557	4.358	4.304	4.315	4.331	4.397	3.06543446	1
	0.000500	10.0000	0.79431784	0.7936	0.2330	3.8115	4.3025	4.187	4.405	4.215	4.166	4.180	4.198	4.254	3.06939149	1
	0.000500	10.0000	0.80000001	0.7992	0.2718	3.8133	4.2740	4.090	4.303	4.118	4.073	4.089	4.107	4.157	3.07187057	1
	0.000500	10.0000	0.80480546	0.8040	0.3052	3.8149	4.2495	4.007	4.215	4.035	3.992	4.010	4.029	4.073	3.07393932	1
	0.000500	10.0000	0.81236523	0.8114	0.3615	3.8168	4.2051	3.866	4.068	3.894	3.855	3.875	3.895	3.931	3.07714295	1
	0.000500	10.0000	0.81830281	0.8173	0.4099	3.8177	4.1632	3.745	3.942	3.773	3.735	3.756	3.776	3.809	3.07961655	1
	0.000500	10.0000	0.81994915	0.8189	0.4243	3.8177	4.1498	3.709	3.906	3.736	3.699	3.720	3.740	3.773	3.08029580	1
	0.000500	10.0000	0.82632667	0.8252	0.4850	3.8164	4.0870	3.557	3.754	3.582	3.543	3.563	3.582	3.619	3.08290124	1
	0.000500	10.0000	0.83115238	0.8299	0.5388	3.8128	4.0217	3.423	3.624	3.445	3.401	3.418	3.435	3.482	3.08484578	1
	0.000500	10.0000	0.83197302	0.8307	0.5489	3.8119	4.0080	3.398	3.601	3.419	3.373	3.389	3.406	3.456	3.08517408	2
	0.000500	10.0000	0.83474529	0.8334	0.5866	3.8070	3.9524	3.304	3.515	3.321	3.269	3.280	3.294	3.360	3.08627820	2
	0.000500	10.0000	0.83731467	0.8359	0.6274	3.7992	3.8817	3.201	3.428	3.215	3.151	3.154	3.164	3.255	3.08729506	2
	0.000500	10.0000	0.83921677	0.8378	0.6620	3.7894	3.8085	3.115	3.366	3.120	3.040	3.033	3.040	3.163	3.08804369	2
	0.000500	10.0000	0.84069288	0.8392	0.6906	3.7786	3.7376	3.044	3.326	3.040	2.941	2.924	2.927	3.086	3.08862233	2
	0.000500	10.0000	0.84191906	0.8404	0.7150	3.7678	3.6708	2.982	3.293	2.977	2.860	2.833	2.829	3.023	3.08910131	2
	0.000500	10.0000	0.84301585	0.8414	0.7428	3.7575	3.6023	2.913	3.252	2.907	2.773	2.737	2.727	2.955	3.08952856	2
	0.000500	10.0000	0.84386820	0.8422	0.7763	3.7502	3.5398	2.829	3.190	2.825	2.679	2.636	2.621	2.873	3.08985996	2
	0.000500	10.0000	0.84454602	0.8429	0.8146	3.7455	3.4832	2.734	3.110	2.731	2.577	2.530	2.512	2.779	3.09012270	2
	0.000500	10.0000	0.84478122	0.8431	0.8291	3.7440	3.4628	2.697	3.078	2.695	2.539	2.490	2.472	2.744	3.09021401	3
	0.000500	10.0000	0.84519345	0.8435	0.8593	3.7419	3.4245	2.622	3.009	2.621	2.462	2.410	2.390	2.669	3.09037352	3
	0.000500	10.0000	0.84572381	0.8440	0.9012	3.7395	3.3730	2.517	2.913	2.517	2.354	2.300	2.279	2.566	3.09057856	3
	0.000500	10.0000	0.84631270	0.8445	0.9521	3.7372	3.3132	2.390	2.794	2.391	2.225	2.169	2.145	2.440	3.09080601	3
	0.000500	10.0000	0.84679854	0.8449	0.9977	3.7353	3.2605	2.276	2.686	2.279	2.109	2.052	2.027	2.327	3.09099340	3
	0.000500	10.0000	0.84726268	0.8453	1.0444	3.7337	3.2073	2.159	2.575	2.164	1.991	1.932	1.906	2.212	3.09117222	3
	0.000500	10.0000	0.84773415	0.8457	1.0954	3.7321	3.1500	2.031	2.454	2.038	1.863	1.802	1.774	2.086	3.09135365	3
	0.000500	10.0000	0.84816360	0.8460	1.1456	3.7304	3.0934	1.906	2.334	1.914	1.736	1.674	1.644	1.962	3.09151888	3
	0.000500	10.0000	0.84858394	0.8464	1.1992	3.7287	3.0332	1.772	2.207	1.782	1.602	1.537	1.507	1.830	3.09168029	3
	0.000500	10.0000	0.84893835	0.8466	1.2486	3.7272	2.9779	1.648	2.089	1.660	1.477	1.411	1.380	1.708	3.09181619	3
	0.000500	10.0000	0.84926248	0.8468	1.2980	3.7255	2.9219	1.525	1.971	1.538	1.353	1.285	1.252	1.586	3.09194040	3
	0.000500	10.0000	0.84956920	0.8470	1.3489	3.7238	2.8644	1.398	1.850	1.412	1.225	1.155	1.121	1.460	3.09205794	3
	0.000500	10.0000	0.84983218	0.8471	1.3966	3.7223	2.8106	1.278	1.737	1.294	1.104	1.033	0.998	1.343	3.09215856	3
	0.000500	10.0000	0.85000002	0.8472	1.4296	3.7211	2.7729	1.196	1.659	1.213	1.021	0.949	0.913	1.261	3.09222293	3
	0.000500	10.0000	0.85009199	0.8472	1.4477	3.7205	2.7522	1.151	1.616	1.168	0.976	0.902	0.866	1.217	3.09225798	3
	0.000500	10.0000	0.85030699	0.8473	1.4940	3.7188	2.6991	1.035	1.508	1.055	0.859	0.784	0.746	1.103	3.09234023	3
	0.000500	10.0000	0.85050893	0.8473	1.5414	3.7171	2.6451	0.916	1.396	0.938	0.740	0.663	0.624	0.987	3.09241748	3
	0.000500	10.0000	0.85068882	0.8473	1.5874	3.7153	2.5919	0.802	1.290	0.826	0.625	0.545	0.505	0.874	3.09248614	3
	0.000500	10.0000	0.85086197	0.8473	1.6355	3.7134	2.5363	0.681	1.177	0.709	0.504	0.422	0.381	0.757	3.09255219	3
	0.000500	10.0000	0.85101491	0.8472	1.6820	3.7117	2.4826	0.565	1.069	0.594	0.387	0.303	0.261	0.642	3.09261060	3
	0.000500	10.0000	0.85114795	0.8472	1.7261	3.7098	2.4310	0.455	0.967	0.486	0.275	0.190	0.145	0.534	3.09266138	3
	0.000500	10.0000	0.85127461	0.8470	1.7717	3.7079	2.3776	0.341	0.862	0.374	0.160	0.072	0.027	0.422	3.09270978	3
	0.000500	10.0000	0.85139030	0.8469	1.8169	3.7059	2.3246	0.228	0.758	0.263	0.045	-0.044	-0.091	0.312	3.09275389	3
	0.000500	10.0000	0.85149479	0.8467	1.8609	3.7040	2.2727	0.118	0.658	0.156	-0.066	-0.157	-0.205	0.204	3.09279370	3
	0.000500	10.0000	0.85159278	0.8465	1.9053	3.7021	2.2207	0.007	0.556	0.047	-0.178	-0.271	-0.321	0.095	3.09283090	3
	0.000500	10.0000	0.85168213	0.8462	1.9489	3.7000	2.1686	-0.102	0.458	-0.059	-0.288	-0.384	-0.435	-0.011	3.09286499	3
	0.000500	10.0000	0.85176516	0.8460	1.9923	3.6980	2.1170	-0.211	0.360	-0.164	-0.397	-0.495	-0.547	-0.116	3.09289670	3
	0.000500	10.0000	0.85184348	0.8456	2.0350	3.6959	2.0658	-0.318	0.265	-0.267	-0.504	-0.604	-0.659	-0.219	3.09292650	3
	0.000500	10.0000	0.85192633	0.8452	2.0780	3.6938	2.0143	-0.425	0.170	-0.371	-0.612	-0.714	-0.770	-0.322	3.09295797	3
	0.000500	10.0000	0.85199761	0.8448	2.0988	3.6930	1.9898	-0.477	0.123	-0.421	-0.664	-0.767	-0.825	-0.373	3.09298515	3
	0.000500	10.0000	0.85205579	0.8445	2.0787	3.6943	2.0149	-0.427	0.165	-0.374	-0.614	-0.715	-0.772	-0.325	3.09300733	3
	0.000500	10.0000	0.85206360	0.8444	2.0755	3.6945	2.0190	-0.419	0.172	-0.366	-0.606	-0.707	-0.763	-0.317	3.09301019	3
	0.000500	10.0000	0.85211778	0.8441	2.1147	3.6926	1.9720	-0.517	0.085	-0.461	-0.705	-0.808	-0.866	-0.412	3.09303093	3
	0.000500	10.0000	0.85217154	0.8437	2.1562	3.6904	1.9216	-0.621	-0.005	-0.561	-0.809	-0.915	-0.974	-0.512	3.09305143	3
	0.000500	10.0000	0.85222226	0.8433	2.1981	3.6882	1.8707	-0.725	-0.096	-0.661	-0.913	-1.022	-1.083	-0.612	3.09307075	3
	0.000500	10.0000	0.85226887	0.8429	2.2393	3.6861	1.8207	-0.828	-0.185	-0.759	-1.016	-1.127	-1.190	-0.710	3.09308839	3
	0.000500	10.0000	0.85231149	0.8424	2.2797	3.6838	1.7708	-0.929	-0.271	-0.855	-1.116	-1.230	-1.295	-0.806	3.09310460	3
	0.000500	10.0000	0.85235208	0.8418	2.3209	3.6816	1.7208	-1.032	-0.359	-0.953	-1.218	-1.335	-1.402	-0.904	3.09312010	3
	0.000500	10.0000	0.85238862	0.8412	2.3604	3.6792	1.6714	-1.131	-0.441	-1.046	-1.316	-1.436	-1.505	-0.997	3.09313393	3
	0.000500	10.0000	0.85242391	0.8405	2.4014	3.6770	1.6213	-1.233	-0.527	-1.142	-1.418	-1.540	-1.611	-1.094	3.09314728	3
